"","logFC","logCPM","PValue","FDR"
"YBL005W-A",7.94548962193786,4.13371986188601,3.8582319680203e-34,7.13411204836753e-33
"YBR199W",0.64262884425499,8.22364057582013,4.20894570122117e-34,7.75835878944726e-33
"YBR207W",0.910937504825447,7.30833273139814,4.57243856095269e-34,8.40221085874442e-33
"YOR222W",0.883406840275491,7.59930730894972,4.71015706689868e-34,8.62848277549211e-33
"YDR096W",0.748610940538802,7.85313011883237,5.33694018842066e-34,9.74650465891514e-33
"YBL040C",1.09445612953763,6.8062353698592,7.04683468516621e-34,1.28295756406549e-32
"YHL048W",1.52642361972839,6.11155681623578,1.01379486645534e-33,1.84006878061848e-32
"YLR061W",-0.333805118881263,9.93329707984086,1.05289138728167e-33,1.90518603625249e-32
"YOL110W",1.33297078712892,6.76331110659161,1.26023071456308e-33,2.27341010307005e-32
"YKL096W-A",-0.393819930199458,10.1476000989462,1.38557564840012e-33,2.49193042905274e-32
"YJR077C",0.647178571633065,8.35712462247722,1.65790846995182e-33,2.97268012627422e-32
"YER088C",0.469460797505937,9.02739110377163,1.95616480876125e-33,3.49686621554088e-32
"YPL053C",0.961807764678323,7.20620090182445,2.11074962777923e-33,3.76183902035231e-32
"YER160C",-3.08907504286848,6.74312893306377,2.15022889183881e-33,3.82069199790098e-32
"YML085C",0.602389848649395,8.3426798621034,2.42444562560305e-33,4.29504334332133e-32
"YDR032C",0.568188571249188,8.59573870032182,2.75417939030055e-33,4.86462073206219e-32
"YDL147W",0.70319792252999,7.9557719579607,4.29952467799466e-33,7.5715141427662e-32
"YHR006W",1.00939832741208,7.1821666830921,4.60183382869601e-33,8.07983702207546e-32
"YDR366C",0.922873340407784,7.5679287838591,5.71264019459058e-33,1.00005006010037e-31
"YLR043C",0.67900444020328,8.00921870007815,1.24552442857467e-32,2.17397287429981e-31
"YIL094C",-0.721814775853595,7.65676917547654,2.84007042926437e-32,4.94255786175213e-31
"YPR091C",1.09020254383252,7.2957708998229,2.8734387584985e-32,4.9859639689254e-31
"YLL043W",0.641050269975193,8.25718927583684,3.08844262566244e-32,5.34336696375576e-31
"YJR045C",-0.379121368746084,9.7622172300603,3.34171580436062e-32,5.76470332781393e-31
"YLR153C",0.454029327093689,9.12160726717891,4.03117920185568e-32,6.93386259807559e-31
"YPR139C",1.22225584316454,6.57430785110303,4.32492668695454e-32,7.41756266861159e-31
"YOR312C",0.353519838778837,9.76973955584122,4.65997846544089e-32,7.96910190173808e-31
"YDL074C",1.17043474287787,6.6339655835815,4.91993610509079e-32,8.38941266104387e-31
"YLR213C",2.11490752294537,5.25172574963951,6.38838562676099e-32,1.08620913084899e-30
"YBR241C",1.09223033346351,6.95121737190797,6.86177824640419e-32,1.16335650097345e-30
"YBR177C",0.832099784183945,7.53009836280013,8.07082064201431e-32,1.36442987825139e-30
"YLR149C",1.06989265178986,6.85798056512012,8.23949209793057e-32,1.38897648841753e-30
"YML048W",0.548753467313344,8.52075870100121,8.43336533876892e-32,1.41761996333795e-30
"YLR227W-B",-2.4103191519699,8.07415295523345,9.54814622504723e-32,1.60046405704262e-30
"YKR096W",1.03577992799401,6.8823357481598,1.0407292731562e-31,1.73954664103537e-30
"YOL051W",0.903009918232199,7.33850987035196,1.23630118078958e-31,2.06061805260055e-30
"YGR096W",1.7124314290013,5.6620731112329,1.32382910595802e-31,2.20030809549258e-30
"YDR052C",1.25041523875675,6.79147728236114,1.47647187506399e-31,2.44713839909065e-30
"YER021W",0.753806486107359,7.8839869418126,1.6680336993043e-31,2.75691491586132e-30
"YOR327C",0.76552245898438,7.69199586171615,1.71810035868785e-31,2.8317548251688e-30
"YMR072W",0.84137129002336,7.44282510232993,1.8457745945222e-31,3.0337356321633e-30
"YIL077C",1.20249691590998,6.50889432073048,2.80053360367478e-31,4.59023748835005e-30
"YDR481C",-0.699040432858935,7.92385163051287,3.3391462093991e-31,5.45793594503163e-30
"YJR139C",0.556403017481351,8.84101762714819,3.54267969260052e-31,5.77466549342073e-30
"YML055W",1.74972749633056,5.78116414945266,3.74180491171129e-31,6.08248891829553e-30
"YPR065W",1.47381048427942,6.53934871890281,6.62094703671302e-31,1.07331900318441e-29
"YMR142C",0.299724025229232,10.2860352270789,6.95809167854079e-31,1.12489148803076e-29
"YOR047C",1.33481284876119,6.40169372893668,8.98049087847884e-31,1.44789004163377e-29
"YBL084C",1.44994681514399,6.09935202560501,9.9480422650322e-31,1.59952625223357e-29
"YPL020C",1.28915896719688,6.36627904282502,1.00018504727976e-30,1.60381976280605e-29
"YHL033C",-0.363128948407152,9.54597104832665,1.25411105003459e-30,2.00556083325802e-29
"YOL048C",1.21321201371273,6.49228919691981,1.29685299482882e-30,2.06832322652348e-29
"YFR052W",0.83901015684225,7.46468186872241,1.36365372323103e-30,2.16901588181667e-29
"YKR042W",0.222835129973295,11.0204354102715,1.4516042234779e-30,2.30271908587634e-29
"YEL046C",-0.543481272827556,8.3382381883078,1.82095108106405e-30,2.88090041354438e-29
"YLR340W",-0.179736486464147,11.6299317015356,1.9113436598831e-30,3.01584544947421e-29
"YLR312C",2.13732119909771,5.13526058177205,2.48866282731455e-30,3.91633456096282e-29
"YDR351W",1.24324559036479,6.52086483855741,2.52652270245076e-30,3.96536732901888e-29
"YAR002C-A",0.90273707479002,7.50774822038709,2.71383842473339e-30,4.24809046538293e-29
"YHR175W",0.871341787471482,7.31564329197306,4.42823583130025e-30,6.91342253662364e-29
"YBR203W",1.09098653887014,6.86033758940648,5.02297792294595e-30,7.82130536054505e-29
"YIR034C",-1.04767415308476,6.41492654040749,5.46959055178216e-30,8.49437461808268e-29
"YDL046W",0.616381733367018,8.16366948403342,6.15176888575101e-30,9.52880013010177e-29
"YER079W",1.28291156827948,6.46039553516622,6.17482942744976e-30,9.53954718595828e-29
"YGL031C",0.450870366430699,9.45566515875315,6.38095096985807e-30,9.83231429391932e-29
"YER146W",1.12848919967457,6.75199807598466,6.6262897104047e-30,1.01838327834973e-28
"YDL010W",1.4228536059045,6.08784758647179,7.36616570788083e-30,1.1291606863609e-28
"YMR006C",-0.988487789872084,6.9094079840401,8.99206161605929e-30,1.3748327799024e-28
"YBL041W",0.537643031363277,8.60871934020613,1.04540986565213e-29,1.59425004511949e-28
"YPL028W",0.384430710672564,9.39909369329658,1.07731767036663e-29,1.63868602970677e-28
"YNL156C",0.939172859237979,7.12076781597228,1.16664115588334e-29,1.77000403060556e-28
"YGR289C",1.28926075136374,6.68427335083059,1.2168638013914e-29,1.84147905699051e-28
"YJL190C",-0.308205799359969,10.01534171412,1.2779963608323e-29,1.92905726200121e-28
"YLR260W",1.42573698294564,6.01076039586265,1.9338922557733e-29,2.91166424361594e-28
"YPL131W",-0.232743076094337,11.2397403861209,1.97127578064809e-29,2.9604159375875e-28
"YOL006C",1.35537933023346,6.23785282165913,2.11815507519973e-29,3.17294267847008e-28
"YPR173C",0.705759565240383,7.72627631061537,2.79712825581327e-29,4.17944643677957e-28
"YKR076W",1.19447765207446,6.66209025822268,5.21445934304827e-29,7.77177731305204e-28
"YCR004C",0.629595190510057,8.3617799926225,6.85549528238258e-29,1.01919511522256e-27
"YGL252C",0.806991924135771,7.8098508961886,7.61737120588497e-29,1.1296236948677e-27
"YDR002W",0.462275584381551,8.86098058713208,7.69830982800078e-29,1.13877248130702e-27
"YDR071C",0.834542663073308,7.36271502400643,8.44234673242808e-29,1.24571984079244e-27
"YDR507C",1.21688551293483,6.48165133220166,9.08590822522036e-29,1.33734624300072e-27
"YPL016W",1.77057776963913,5.65011658532826,1.3583362554335e-28,1.99436119687345e-27
"YIL123W",-0.486575715729968,8.70872495026228,1.47381922425942e-28,2.15856147275817e-27
"YNL225C",1.96238991682643,5.2947447004091,1.81107652812481e-28,2.64596044862087e-27
"YAR071W",-2.93296825896147,5.95109881130285,1.82579120720829e-28,2.66088831848558e-27
"YIL111W",1.14550648898573,6.74400769930589,2.52523283517455e-28,3.67120459108792e-27
"YKL067W",0.622157538810613,8.0089288088987,2.56032801456185e-28,3.71310315249081e-27
"YDL037C",-3.08318968992989,3.74797689383217,2.84303267914197e-28,4.11301329156065e-27
"YKL063C",1.22243023390861,6.32884946420989,3.04392307909411e-28,4.39290069731704e-27
"YFL068W",1.08681593881997,7.64728754181253,3.14276959856071e-28,4.52451769213716e-27
"YOL126C",0.570345926841878,8.38907902491287,3.17738631115893e-28,4.56325116580762e-27
"YDR174W",0.591885988134562,8.17220931926682,3.25243468413565e-28,4.65972300872412e-27
"YGR178C",0.599207809084315,8.34385277170529,4.4102572803996e-28,6.30325901645517e-27
"YNL220W",-0.612726746135035,7.87567662963985,4.61911990938301e-28,6.58586325393236e-27
"YOR043W",0.791174511472487,7.36243225847914,5.73064814645151e-28,8.15102045253692e-27
"YLR378C",0.57742193505358,8.34628481165092,6.96454491713993e-28,9.8823051018506e-27
"YOR062C",1.25318390947406,6.23975988245546,7.31445724421194e-28,1.03539817019144e-26
"YLR151C",1.57535669579809,5.87686863245444,7.67191484130885e-28,1.08340620801968e-26
"YGR223C",1.04867720629082,6.81453977573872,8.97664230600811e-28,1.26463791725357e-26
"YFR030W",1.1180797422373,6.803159850745,9.0873532871958e-28,1.27719404751396e-26
"YNL192W",0.506096598854139,8.70138316557248,1.01332377842924e-27,1.42081440686393e-26
"YBR126C",-0.374354573512803,9.95335258182876,1.0457797208877e-27,1.4628554630006e-26
"YMR250W",-0.794630457390284,7.11429958100483,1.06802004560126e-27,1.49044212495817e-26
"YPL237W",0.506689831396893,8.56116873562829,1.08264380490777e-27,1.50574633298069e-26
"YMR244C-A",1.58475021472597,5.87071913577238,1.08407628502582e-27,1.50574633298069e-26
"YIL140W",1.10171074089071,6.71140720323302,1.11578665845918e-27,1.5461615124363e-26
"YKL108W",1.83752553592037,5.34250045411968,1.2454777837099e-27,1.72184393603071e-26
"YLR093C",0.859527294317583,7.35233608600363,1.53114076090851e-27,2.11183214039525e-26
"YCL009C",-0.390936841834614,9.21537108019097,1.72587125719766e-27,2.37487912298571e-26
"YDL035C",0.985451540248281,6.99693618065559,1.74711804804327e-27,2.39853770075917e-26
"YJL210W",0.821037329664231,7.22727008820955,1.80260769828616e-27,2.46898836823129e-26
"YJR001W",0.777154992592812,7.48242507854474,1.96211331308182e-27,2.68125276524368e-26
"YKR100C",1.07971026020497,6.68018481691385,2.03719833434478e-27,2.77744298256176e-26
"YPR061C",1.89179065039967,5.4485064608546,2.36997913160888e-27,3.22371644177695e-26
"YGR009C",0.791038884859912,7.39285874484408,2.47702830841471e-27,3.36160011488298e-26
"YBL099W",0.425712595483156,9.03804034847127,4.79101966987311e-27,6.48706255987167e-26
"YIL005W",1.03287734900202,6.75939903276706,5.27025764983108e-27,7.11966084795674e-26
"YDL124W",-0.605121312552995,8.21384139622096,6.67002763368849e-27,8.99010330490542e-26
"YBR145W",-0.605416198068445,7.89403836806772,7.5023616478122e-27,1.00889713341147e-25
"YHL034C",0.44471764454673,9.26358980692427,7.61853375882211e-27,1.02219646827552e-25
"YDR251W",0.613470236939173,8.12980318974665,8.59476763411229e-27,1.15057104278377e-25
"YKR098C",1.01806995965126,6.66927730231598,1.17022702488194e-26,1.56303234903531e-25
"YKL175W",0.777307294373291,7.41563005170548,1.32520982252444e-26,1.76605101799034e-25
"YNL283C",0.775554463038466,7.63238734731944,1.45682494308349e-26,1.93708610971349e-25
"YBR068C",-0.453636814140299,8.72560634933234,1.47670437070735e-26,1.95911653844739e-25
"YDR100W",1.27720409023348,6.1361324737915,1.66412304430963e-26,2.20282238326177e-25
"YGR038C-A",6.38439205832981,4.26161190020073,1.8467705923358e-26,2.43913874885065e-25
"YNL302C",-0.35677748793969,10.2338105779423,1.88549150055292e-26,2.4847334540694e-25
"YPL218W",0.545512782344531,8.36531269503019,1.89222757612618e-26,2.48806901509746e-25
"YHR199C",0.76928269794488,7.50720142091426,2.12789840920053e-26,2.7917460947316e-25
"YBR244W",-1.96395849830805,4.55405598762641,2.18997915264288e-26,2.86683775358139e-25
"YDL206W",1.52268629021714,5.66756706723926,2.37747316928465e-26,3.10541031846739e-25
"YNL136W",1.21364758211079,6.54406369999385,2.52925414062499e-26,3.29638694935641e-25
"YHR025W",-0.58428671196235,8.10600002509732,6.4958837860479e-26,8.4475042553946e-25
"YIR042C",2.10029888032723,4.98655455360226,7.15062081636843e-26,9.27855775667807e-25
"YJL106W",1.773388582434,5.44421756547465,7.49754703548133e-26,9.68728054108085e-25
"YER024W",1.28645917785174,6.1509791976566,7.49835133989358e-26,9.68728054108085e-25
"YKL209C",0.940978650941875,6.91023176879868,7.97093682622732e-26,1.02753884969035e-24
"YLR356W",1.32736558191849,6.2159174708711,8.11754592796519e-26,1.04416346208196e-24
"YLR224W",0.877614670141263,7.27371294550169,9.7471076828586e-26,1.2510550143053e-24
"YIL144W",1.45740987162055,5.72023583335285,1.30296420522443e-25,1.66875307409371e-24
"YIR039C",1.29312436561512,5.9951810722977,1.44690830050093e-25,1.84910505703327e-24
"YHR039C-A",0.579351129968775,8.10982863727711,1.56876897663091e-25,2.00051854196662e-24
"YBR089C-A",0.779491993759692,7.33943447272912,1.57505606875247e-25,2.00421650727062e-24
"YMR307W",-0.253868948919357,10.3053815205962,3.47465515617874e-25,4.41191728736258e-24
"YPL225W",0.904225369278906,7.0727364449061,3.55230104446304e-25,4.50084909637855e-24
"YOR239W",0.727047987329426,7.79157203785062,3.66968946944577e-25,4.63964798946808e-24
"YNR001C",0.438078487613024,8.82374518490111,4.98888072283299e-25,6.29407403774046e-24
"YLR027C",0.40465438609694,9.01650287189799,5.16791306385608e-25,6.5060726806035e-24
"YER159C-A",2.93587027828497,6.21930539448248,6.22405625677865e-25,7.8024874727456e-24
"YMR051C",2.93587027828497,6.21930539448248,6.22405625677865e-25,7.8024874727456e-24
"YGL255W",-0.997098095866598,6.58195373383894,6.38600583957957e-25,7.98858278071719e-24
"YJR025C",1.02954124799926,6.61480260747746,7.34592809842196e-25,9.17001193214403e-24
"YHR080C",0.929296151238531,6.86396700235646,8.07269897517317e-25,1.00560336497052e-23
"YNR067C",-1.04481948169205,6.3478190189209,8.95901276180088e-25,1.11366551494907e-23
"YGR097W",0.525975834207499,8.29465051115177,9.15501303817117e-25,1.13564386052115e-23
"YLR290C",1.6318550053626,5.41969940536419,1.14187337869384e-24,1.41348635601077e-23
"YIL126W",0.739016649791956,7.403969306816,1.16850572630403e-24,1.4434339003217e-23
"YNL098C",-0.433700126769295,8.88410783796243,1.50211242116238e-24,1.85166649917038e-23
"YFL049W",1.18888264637198,6.36610666384074,1.6112908691251e-24,1.98212226041855e-23
"YBR014C",1.36589792988897,6.15550305655243,1.74374496694766e-24,2.14060974469487e-23
"YDR259C",2.11499797303662,4.86988255191104,1.76205363346231e-24,2.15860690459555e-23
"YGR161W-C",1.21851189853181,6.09088855473243,1.87360989690534e-24,2.29052680991507e-23
"YML016C",0.904689580632374,7.04738934622944,1.92515417130348e-24,2.34868808899025e-23
"YGR067C",1.97463517395999,4.97194594476951,2.37569203326194e-24,2.89238060922035e-23
"YIL026C",1.40582771094477,5.72933908901252,2.40889058186878e-24,2.92677732503441e-23
"YBR111C",0.671452538376445,7.66042938521454,2.53533971846221e-24,3.07409940863543e-23
"YLL061W",0.992174843981827,6.88187936717534,2.86891671688028e-24,3.47144789647865e-23
"YJL055W",0.601074988452549,7.93815092497475,3.03141328900718e-24,3.66058621041948e-23
"YGR033C",1.27409382885734,6.2397815552011,3.61803714752681e-24,4.36006635476907e-23
"YDR348C",0.649169843453831,7.72082584476331,3.85983666840071e-24,4.64200275750549e-23
"YML038C",1.02396689812135,6.76282025010966,4.09963195903574e-24,4.92038991919158e-23
"YDR517W",0.528330714934969,8.35316881492608,4.21988398705178e-24,5.05446428165696e-23
"YGR035C",-2.64376361884064,4.51397383990361,4.39327936265108e-24,5.2515220179407e-23
"YJR137C",0.992569002265745,6.5552524802377,4.88682235031782e-24,5.82970319492551e-23
"YHL015W",0.219863014653824,10.748707163149,5.30714495601057e-24,6.31838565487214e-23
"YKR071C",1.04449134254051,6.79325856760917,5.42862987398643e-24,6.45004075589913e-23
"YML007W",0.675126946820754,7.69505690191691,6.29684498599376e-24,7.46661959561625e-23
"YGR274C",1.02016298321237,6.4857845688134,6.47458764712004e-24,7.66202702160186e-23
"YBR248C",-0.729677416429669,7.11644143563881,7.10046320560585e-24,8.38591632486423e-23
"YOR061W",0.6559194684875,7.6663487482652,8.13401048879314e-24,9.5874382594002e-23
"YOR289W",1.32155125311394,5.82489140306266,1.03210848903676e-23,1.21411251086094e-22
"YBR159W",0.632894811771436,7.73036721501084,1.11681272364774e-23,1.31114700115549e-22
"YKL043W",-0.783522836578928,7.19992907783883,1.19767260624043e-23,1.40329283388607e-22
"YPR167C",1.14039083247522,6.30131299052935,1.45931625779767e-23,1.70647713387131e-22
"YJR134C",0.855126509017379,7.00836694910225,1.56261850634007e-23,1.82367134162016e-22
"YOR330C",0.928308457007896,6.79798091174298,1.64004291173315e-23,1.91026258045769e-22
"YOR377W",1.16924542436217,6.5206976604961,1.74514500736938e-23,2.02868821387125e-22
"YKR067W",0.686958078916784,7.48660778399297,1.80950445096004e-23,2.09937996790795e-22
"YOR067C",1.03789211936072,6.48140267753863,1.90018875604976e-23,2.20027727388385e-22
"YKL037W",1.92610729429642,4.96062078731285,1.97394378706409e-23,2.28121589610512e-22
"YDR098C-A",3.42960936073044,5.00860350349669,3.65192782978241e-23,4.21217484772369e-22
"YBR105C",1.04807598370302,6.77754796428988,3.83128297359587e-23,4.41044773439042e-22
"YJR117W",0.703375038343272,7.527516615303,4.23594078437958e-23,4.86680808178136e-22
"YDR151C",1.06754596895289,6.31553774741409,4.58206162432926e-23,5.25427492851864e-22
"YDL081C",0.342644218801919,9.63689505484547,4.72723259816998e-23,5.41025827531369e-22
"YPL234C",0.517279981250819,8.29807711557861,5.0266777075616e-23,5.741863319622e-22
"YKL122C",1.02325353008295,6.42266822729381,5.33885546718118e-23,6.08670670506957e-22
"YBR171W",1.23629603824222,6.33918788270491,5.37282682423218e-23,6.11365698441958e-22
"YFR001W",1.27532364580906,5.91353636233026,5.51565997316037e-23,6.26413820752205e-22
"YMR071C",0.773813941893002,7.27005932588003,5.54317027506842e-23,6.28332155509192e-22
"YDR182W",0.862791171754926,7.00149854471961,6.49173506641092e-23,7.34447349674062e-22
"YOL052C-A",-2.36110534296375,4.39239291534687,6.936072593152e-23,7.83220258276343e-22
"YBL001C",0.870756607422593,6.99343567839396,7.272194444273e-23,8.19610943366921e-22
"YHL023C",1.04521903373816,6.3449299660477,9.7093547210689e-23,1.09221011187385e-21
"YGR146C",0.966856646622764,6.73956742352021,9.81070864040127e-23,1.10151732495739e-21
"YDR037W",-0.312732027115553,9.55297346276603,1.00458435364045e-22,1.12578136751715e-21
"YKL042W",1.69387265860024,5.26501031725472,1.01092723014076e-22,1.13074790562247e-21
"YBR023C",0.769626941530788,7.60181747814417,1.0597990379726e-22,1.18317564295923e-21
"YPR138C",0.740270038530879,7.27487177709382,1.09488816178674e-22,1.220047693652e-21
"YCL063W",1.34322580509218,6.01649555785939,1.11125093193103e-22,1.23595333914209e-21
"YDL048C",-0.77649145087613,7.12794145004878,1.21229640825851e-22,1.34580822657892e-21
"YGR218W",0.722823272705378,7.59231072839862,1.30137098793834e-22,1.4419872913167e-21
